date,pincode,temperature,humidity,rainfall
2022-12-14,400003,24.8,54.1,0.0
2022-12-15,400003,23.1,41.2,0.0
2022-12-16,400003,25.2,44.9,0.0
2022-12-17,400003,23.1,42.2,0.0
2022-12-18,400003,19.5,51.3,0.0
2022-12-19,400003,21.4,48.5,0.0
2022-12-20,400003,24.2,58.0,0.0
2022-12-21,400003,25.2,55.4,0.0
2022-12-22,400003,25.5,45.4,0.0
2022-12-23,400003,25.4,56.0,0.0
2022-12-24,400003,21.4,47.5,0.0
2022-12-25,400003,21.8,42.0,0.0
2022-12-26,400003,19.7,42.2,0.0
2022-12-27,400003,21.7,50.0,0.0
2022-12-28,400003,23.1,53.4,0.0
2022-12-29,400003,23.2,53.7,0.0
2022-12-30,400003,19.6,43.4,0.0
2022-12-31,400003,25.5,55.3,0.0
2023-01-01,400003,25.2,44.8,0.0
2023-01-02,400003,23.7,40.0,0.0
2023-01-03,400003,19.3,56.2,0.0
2023-01-04,400003,27.5,48.7,0.0
2023-01-05,400003,26.3,52.5,0.0
2023-01-06,400003,26.0,55.6,0.0
2023-01-07,400003,26.3,43.4,0.0
2023-01-08,400003,22.8,55.1,0.0
2023-01-09,400003,27.8,51.0,0.0
2023-01-10,400003,19.5,52.5,0.0
2023-01-11,400003,21.4,49.6,0.0
2023-01-12,400003,27.1,50.9,0.0
2023-01-13,400003,19.2,51.2,0.0
2023-01-14,400003,25.4,46.6,0.0
2023-01-15,400003,18.6,53.8,0.0
2023-01-16,400003,23.0,59.2,0.0
2023-01-17,400003,20.4,49.6,0.0
2023-01-18,400003,26.0,51.5,0.0
2023-01-19,400003,18.2,59.0,0.0
2023-01-20,400003,18.9,56.2,0.0
2023-01-21,400003,25.5,51.6,0.0
2023-01-22,400003,21.2,55.6,0.0
2023-01-23,400003,18.5,45.1,0.0
2023-01-24,400003,18.6,57.2,0.0
2023-01-25,400003,26.6,44.9,0.0
2023-01-26,400003,24.7,46.8,0.0
2023-01-27,400003,27.5,47.1,0.0
2023-01-28,400003,24.8,42.8,0.0
2023-01-29,400003,19.7,52.8,0.0
2023-01-30,400003,21.0,41.4,0.0
2023-01-31,400003,21.1,45.3,0.0
2023-02-01,400003,20.1,59.6,0.0
2023-02-02,400003,27.3,56.4,0.0
2023-02-03,400003,19.6,53.3,0.0
2023-02-04,400003,19.0,52.8,0.0
2023-02-05,400003,20.8,59.1,0.0
2023-02-06,400003,18.5,51.3,0.0
2023-02-07,400003,26.5,49.0,0.0
2023-02-08,400003,24.1,45.1,0.0
2023-02-09,400003,25.1,53.9,0.0
2023-02-10,400003,27.2,49.1,0.0
2023-02-11,400003,19.9,57.2,0.0
2023-02-12,400003,27.8,53.5,0.0
2023-02-13,400003,23.5,50.9,0.0
2023-02-14,400003,20.7,50.6,0.0
2023-02-15,400003,22.4,52.5,0.0
2023-02-16,400003,24.3,58.3,0.0
2023-02-17,400003,27.3,51.0,0.0
2023-02-18,400003,18.0,52.9,0.0
2023-02-19,400003,21.7,49.9,0.0
2023-02-20,400003,24.2,54.6,0.0
2023-02-21,400003,27.5,57.1,0.0
2023-02-22,400003,19.2,56.4,0.0
2023-02-23,400003,21.3,47.4,0.0
2023-02-24,400003,20.4,50.7,0.0
2023-02-25,400003,20.8,51.3,0.0
2023-02-26,400003,18.0,52.4,0.0
2023-02-27,400003,25.5,47.1,0.0
2023-02-28,400003,26.4,59.9,0.0
2023-03-01,400003,29.8,55.3,0.0
2023-03-02,400003,36.3,68.1,0.0
2023-03-03,400003,35.5,50.5,0.0
2023-03-04,400003,30.5,65.3,0.0
2023-03-05,400003,31.6,57.6,0.0
2023-03-06,400003,31.1,65.8,0.0
2023-03-07,400003,31.0,64.6,0.0
2023-03-08,400003,36.8,55.6,0.0
2023-03-09,400003,36.4,55.6,0.0
2023-03-10,400003,33.2,52.2,0.0
2023-03-11,400003,36.8,54.2,0.0
2023-03-12,400003,37.3,62.0,0.0
2023-03-13,400003,37.2,65.7,0.0
2023-03-14,400003,32.8,59.0,0.0
2023-03-15,400003,28.5,54.9,0.0
2023-03-16,400003,34.9,60.8,0.0
2023-03-17,400003,28.1,67.3,0.0
2023-03-18,400003,31.9,57.1,0.0
2023-03-19,400003,32.0,54.1,0.0
2023-03-20,400003,35.9,54.3,0.0
2023-03-21,400003,36.8,60.7,0.0
2023-03-22,400003,31.4,67.1,0.0
2023-03-23,400003,34.8,69.0,0.0
2023-03-24,400003,33.8,64.2,0.0
2023-03-25,400003,30.7,60.9,0.0
2023-03-26,400003,37.9,59.8,0.0
2023-03-27,400003,32.4,63.8,0.0
2023-03-28,400003,37.2,61.5,0.0
2023-03-29,400003,32.3,58.3,0.0
2023-03-30,400003,31.7,57.2,0.0
2023-03-31,400003,30.7,50.5,0.0
2023-04-01,400003,36.4,67.0,0.0
2023-04-02,400003,32.8,62.4,0.0
2023-04-03,400003,28.2,55.3,0.0
2023-04-04,400003,37.4,56.8,0.0
2023-04-05,400003,34.0,50.1,0.0
2023-04-06,400003,35.3,52.7,0.0
2023-04-07,400003,36.2,56.0,0.0
2023-04-08,400003,33.3,68.0,0.0
2023-04-09,400003,28.1,66.7,0.0
2023-04-10,400003,37.2,51.1,0.0
2023-04-11,400003,31.7,63.0,0.0
2023-04-12,400003,28.4,61.0,0.0
2023-04-13,400003,29.2,68.9,0.0
2023-04-14,400003,34.5,65.8,0.0
2023-04-15,400003,28.1,66.5,0.0
2023-04-16,400003,28.8,62.0,0.0
2023-04-17,400003,32.4,69.3,0.0
2023-04-18,400003,37.0,52.9,0.0
2023-04-19,400003,30.2,69.7,0.0
2023-04-20,400003,35.1,53.1,0.0
2023-04-21,400003,32.1,54.7,0.0
2023-04-22,400003,31.0,51.3,0.0
2023-04-23,400003,28.4,51.9,0.0
2023-04-24,400003,33.6,68.6,0.0
2023-04-25,400003,28.1,65.7,0.0
2023-04-26,400003,34.8,65.3,0.0
2023-04-27,400003,30.8,54.1,0.0
2023-04-28,400003,34.6,64.9,0.0
2023-04-29,400003,31.1,53.3,0.0
2023-04-30,400003,35.8,58.0,0.0
2023-05-01,400003,35.6,53.5,0.0
2023-05-02,400003,33.2,56.7,0.0
2023-05-03,400003,37.5,66.3,0.0
2023-05-04,400003,36.1,66.4,0.0
2023-05-05,400003,37.1,54.1,0.0
2023-05-06,400003,28.6,67.8,0.0
2023-05-07,400003,35.2,60.5,0.0
2023-05-08,400003,31.2,60.3,0.0
2023-05-09,400003,32.5,64.6,0.0
2023-05-10,400003,28.8,58.4,0.0
2023-05-11,400003,29.6,54.0,0.0
2023-05-12,400003,31.6,61.7,0.0
2023-05-13,400003,30.5,64.2,0.0
2023-05-14,400003,31.4,57.1,0.0
2023-05-15,400003,29.1,54.9,0.0
2023-05-16,400003,29.3,64.2,0.0
2023-05-17,400003,36.6,59.0,0.0
2023-05-18,400003,34.7,69.5,0.0
2023-05-19,400003,34.9,50.4,0.0
2023-05-20,400003,29.7,64.6,0.0
2023-05-21,400003,30.3,61.5,0.0
2023-05-22,400003,32.8,63.2,0.0
2023-05-23,400003,32.7,69.1,0.0
2023-05-24,400003,30.0,62.7,0.0
2023-05-25,400003,29.9,66.9,0.0
2023-05-26,400003,33.3,53.0,0.0
2023-05-27,400003,34.9,53.0,0.0
2023-05-28,400003,36.1,58.4,0.0
2023-05-29,400003,30.3,64.8,0.0
2023-05-30,400003,34.1,53.4,0.0
2023-05-31,400003,32.7,53.6,0.0
2023-06-01,400003,26.8,71.8,5.6
2023-06-02,400003,27.8,93.8,2.0
2023-06-03,400003,29.0,79.2,14.2
2023-06-04,400003,24.8,70.8,6.5
2023-06-05,400003,26.8,75.8,16.7
2023-06-06,400003,30.0,76.4,13.1
2023-06-07,400003,28.6,70.6,28.6
2023-06-08,400003,27.5,81.8,15.2
2023-06-09,400003,27.2,75.2,61.1
2023-06-10,400003,25.2,72.9,1.6
2023-06-11,400003,25.6,85.7,10.7
2023-06-12,400003,25.1,79.1,14.2
2023-06-13,400003,25.2,90.4,8.3
2023-06-14,400003,28.9,83.0,16.6
2023-06-15,400003,26.7,78.3,19.6
2023-06-16,400003,28.1,71.5,0.4
2023-06-17,400003,28.0,91.8,16.6
2023-06-18,400003,27.8,88.6,5.7
2023-06-19,400003,29.2,83.5,5.1
2023-06-20,400003,26.8,88.2,18.4
2023-06-21,400003,25.7,84.9,2.4
2023-06-22,400003,28.6,89.7,2.6
2023-06-23,400003,25.7,83.1,9.8
2023-06-24,400003,27.3,72.4,2.2
2023-06-25,400003,26.2,85.5,3.6
2023-06-26,400003,24.5,93.8,1.6
2023-06-27,400003,25.2,76.4,9.4
2023-06-28,400003,26.2,87.4,11.8
2023-06-29,400003,28.7,79.9,24.9
2023-06-30,400003,27.5,76.9,0.0
2023-07-01,400003,24.9,77.9,2.4
2023-07-02,400003,27.8,83.1,15.4
2023-07-03,400003,26.6,83.7,10.5
2023-07-04,400003,27.3,75.7,20.1
2023-07-05,400003,25.6,92.0,14.3
2023-07-06,400003,24.0,88.2,7.5
2023-07-07,400003,25.5,84.6,4.8
2023-07-08,400003,27.0,88.3,24.2
2023-07-09,400003,25.6,86.8,17.5
2023-07-10,400003,28.2,90.2,3.9
2023-07-11,400003,25.1,78.8,4.3
2023-07-12,400003,27.9,79.8,25.3
2023-07-13,400003,28.3,77.3,6.3
2023-07-14,400003,27.5,70.9,30.2
2023-07-15,400003,25.7,78.7,11.6
2023-07-16,400003,26.7,86.3,28.1
2023-07-17,400003,25.2,94.2,0.2
2023-07-18,400003,26.6,86.3,63.3
2023-07-19,400003,29.3,81.4,7.4
2023-07-20,400003,26.5,86.8,1.1
2023-07-21,400003,26.1,89.1,5.9
2023-07-22,400003,28.2,83.8,42.9
2023-07-23,400003,24.5,75.4,12.7
2023-07-24,400003,25.9,83.8,16.7
2023-07-25,400003,27.6,70.3,15.6
2023-07-26,400003,29.2,86.0,0.2
2023-07-27,400003,28.3,74.5,56.3
2023-07-28,400003,25.9,80.4,1.1
2023-07-29,400003,29.4,75.7,4.6
2023-07-30,400003,26.1,80.5,21.0
2023-07-31,400003,24.6,84.0,4.9
2023-08-01,400003,25.0,81.5,7.0
2023-08-02,400003,27.7,85.9,13.3
2023-08-03,400003,28.7,76.7,29.2
2023-08-04,400003,27.4,87.7,7.1
2023-08-05,400003,29.2,94.7,1.2
2023-08-06,400003,26.1,76.5,13.3
2023-08-07,400003,29.1,76.6,9.8
2023-08-08,400003,24.8,80.9,12.4
2023-08-09,400003,27.4,82.6,13.4
2023-08-10,400003,27.0,74.4,9.8
2023-08-11,400003,24.1,83.1,17.6
2023-08-12,400003,29.9,90.4,0.2
2023-08-13,400003,28.1,84.6,9.4
2023-08-14,400003,29.7,83.5,2.5
2023-08-15,400003,29.9,85.5,4.2
2023-08-16,400003,26.2,81.0,0.6
2023-08-17,400003,24.7,82.2,4.6
2023-08-18,400003,26.2,81.2,30.5
2023-08-19,400003,25.5,84.3,12.7
2023-08-20,400003,24.6,89.8,7.7
2023-08-21,400003,24.3,82.6,12.4
2023-08-22,400003,25.9,93.5,13.9
2023-08-23,400003,24.8,86.7,11.4
2023-08-24,400003,29.4,93.0,8.1
2023-08-25,400003,29.4,79.2,38.7
2023-08-26,400003,27.3,72.0,14.6
2023-08-27,400003,29.7,95.0,4.0
2023-08-28,400003,29.8,77.8,4.5
2023-08-29,400003,25.7,77.3,29.7
2023-08-30,400003,24.4,81.3,7.2
2023-08-31,400003,26.5,86.7,20.1
2023-09-01,400003,26.9,72.9,4.0
2023-09-02,400003,24.8,75.0,46.5
2023-09-03,400003,27.5,87.1,5.1
2023-09-04,400003,29.3,86.5,1.8
2023-09-05,400003,27.1,92.5,11.1
2023-09-06,400003,29.0,78.5,0.7
2023-09-07,400003,24.2,86.1,0.2
2023-09-08,400003,24.3,89.0,6.4
2023-09-09,400003,28.8,89.3,33.8
2023-09-10,400003,27.4,77.2,5.4
2023-09-11,400003,25.1,75.7,0.6
2023-09-12,400003,25.9,80.9,50.8
2023-09-13,400003,24.3,71.6,16.4
2023-09-14,400003,25.7,70.6,35.9
2023-09-15,400003,28.9,75.8,12.8
2023-09-16,400003,26.0,74.3,12.5
2023-09-17,400003,24.1,71.9,1.4
2023-09-18,400003,26.1,88.7,7.2
2023-09-19,400003,29.4,72.9,12.5
2023-09-20,400003,29.8,72.1,6.2
2023-09-21,400003,24.1,90.2,19.5
2023-09-22,400003,26.5,77.2,30.1
2023-09-23,400003,27.7,78.5,56.3
2023-09-24,400003,28.9,90.3,0.9
2023-09-25,400003,27.2,78.7,47.1
2023-09-26,400003,28.0,75.3,34.9
2023-09-27,400003,28.4,80.3,17.8
2023-09-28,400003,28.7,84.4,22.8
2023-09-29,400003,27.2,91.6,9.0
2023-09-30,400003,26.0,86.8,7.1
2023-10-01,400003,24.5,56.5,0.0
2023-10-02,400003,19.1,52.0,0.0
2023-10-03,400003,18.0,50.1,0.0
2023-10-04,400003,20.7,59.9,0.0
2023-10-05,400003,21.6,41.7,0.0
2023-10-06,400003,21.8,40.6,0.0
2023-10-07,400003,19.1,53.9,0.0
2023-10-08,400003,25.2,51.7,0.0
2023-10-09,400003,22.7,44.7,0.0
2023-10-10,400003,25.1,47.9,0.0
2023-10-11,400003,18.8,57.9,0.0
2023-10-12,400003,24.7,44.1,0.0
2023-10-13,400003,27.0,47.6,0.0
2023-10-14,400003,19.8,56.2,0.0
2023-10-15,400003,26.7,55.4,0.0
2023-10-16,400003,19.4,59.8,0.0
2023-10-17,400003,26.5,40.4,0.0
2023-10-18,400003,22.2,52.7,0.0
2023-10-19,400003,21.1,52.9,0.0
2023-10-20,400003,26.4,42.5,0.0
2023-10-21,400003,27.4,43.0,0.0
2023-10-22,400003,25.6,54.2,0.0
2023-10-23,400003,27.6,51.3,0.0
2023-10-24,400003,23.3,54.1,0.0
2023-10-25,400003,18.5,47.2,0.0
2023-10-26,400003,24.2,58.3,0.0
2023-10-27,400003,25.1,55.5,0.0
2023-10-28,400003,22.2,59.9,0.0
2023-10-29,400003,23.6,51.8,0.0
2023-10-30,400003,25.3,51.3,0.0
2023-10-31,400003,18.0,48.2,0.0
2023-11-01,400003,26.9,52.9,0.0
2023-11-02,400003,22.8,44.4,0.0
2023-11-03,400003,18.3,59.1,0.0
2023-11-04,400003,19.4,51.1,0.0
2023-11-05,400003,18.4,54.9,0.0
2023-11-06,400003,27.9,50.7,0.0
2023-11-07,400003,18.2,49.3,0.0
2023-11-08,400003,27.7,45.8,0.0
2023-11-09,400003,24.5,43.3,0.0
2023-11-10,400003,26.3,59.8,0.0
2023-11-11,400003,21.2,52.0,0.0
2023-11-12,400003,21.4,54.5,0.0
2023-11-13,400003,25.2,51.0,0.0
2023-11-14,400003,20.1,58.5,0.0
2023-11-15,400003,20.4,42.7,0.0
2023-11-16,400003,22.2,59.9,0.0
2023-11-17,400003,18.6,53.2,0.0
2023-11-18,400003,23.5,49.4,0.0
2023-11-19,400003,26.0,56.0,0.0
2023-11-20,400003,18.9,54.3,0.0
2023-11-21,400003,19.2,56.6,0.0
2023-11-22,400003,22.0,41.8,0.0
2023-11-23,400003,21.4,54.8,0.0
2023-11-24,400003,20.2,45.6,0.0
2023-11-25,400003,26.1,56.1,0.0
2023-11-26,400003,20.8,58.2,0.0
2023-11-27,400003,21.3,44.2,0.0
2023-11-28,400003,24.3,48.1,0.0
2023-11-29,400003,25.1,54.0,0.0
2023-11-30,400003,25.5,50.1,0.0
2023-12-01,400003,27.6,45.4,0.0
2023-12-02,400003,24.0,40.3,0.0
2023-12-03,400003,21.8,59.4,0.0
2023-12-04,400003,22.6,47.4,0.0
2023-12-05,400003,21.9,47.3,0.0
2023-12-06,400003,20.7,47.2,0.0
2023-12-07,400003,18.3,43.3,0.0
2023-12-08,400003,27.1,43.1,0.0
2023-12-09,400003,27.5,41.4,0.0
2023-12-10,400003,21.9,40.7,0.0
2023-12-11,400003,26.6,42.0,0.0
2023-12-12,400003,18.8,52.2,0.0
2023-12-13,400003,24.1,54.7,0.0
2023-12-14,400003,26.1,42.3,0.0
2023-12-15,400003,24.6,53.5,0.0
2023-12-16,400003,22.6,50.2,0.0
2023-12-17,400003,18.8,49.9,0.0
2023-12-18,400003,23.2,56.8,0.0
2023-12-19,400003,19.1,45.7,0.0
2023-12-20,400003,21.8,57.5,0.0
2023-12-21,400003,18.9,55.8,0.0
2023-12-22,400003,21.9,41.2,0.0
2023-12-23,400003,21.6,45.7,0.0
2023-12-24,400003,19.5,50.3,0.0
2023-12-25,400003,20.0,53.4,0.0
2023-12-26,400003,18.4,49.6,0.0
2023-12-27,400003,25.2,43.8,0.0
2023-12-28,400003,24.9,51.7,0.0
2023-12-29,400003,22.0,48.2,0.0
2023-12-30,400003,20.5,41.5,0.0
2023-12-31,400003,23.3,56.4,0.0
2024-01-01,400003,18.6,50.9,0.0
2024-01-02,400003,18.8,41.9,0.0
2024-01-03,400003,26.1,59.4,0.0
2024-01-04,400003,21.2,46.5,0.0
2024-01-05,400003,23.2,45.4,0.0
2024-01-06,400003,23.4,54.2,0.0
2024-01-07,400003,19.8,41.5,0.0
2024-01-08,400003,22.0,60.0,0.0
2024-01-09,400003,26.9,40.8,0.0
2024-01-10,400003,22.6,58.2,0.0
2024-01-11,400003,20.0,42.9,0.0
2024-01-12,400003,18.9,43.5,0.0
2024-01-13,400003,22.5,58.2,0.0
2024-01-14,400003,23.5,46.8,0.0
2024-01-15,400003,24.5,49.4,0.0
2024-01-16,400003,26.2,49.8,0.0
2024-01-17,400003,20.3,57.6,0.0
2024-01-18,400003,20.4,49.3,0.0
2024-01-19,400003,27.6,41.5,0.0
2024-01-20,400003,25.1,42.1,0.0
2024-01-21,400003,23.2,42.5,0.0
2024-01-22,400003,18.7,51.3,0.0
2024-01-23,400003,22.3,55.5,0.0
2024-01-24,400003,24.8,40.4,0.0
2024-01-25,400003,19.4,59.4,0.0
2024-01-26,400003,24.7,49.1,0.0
2024-01-27,400003,19.2,49.1,0.0
2024-01-28,400003,26.8,47.2,0.0
2024-01-29,400003,26.7,47.2,0.0
2024-01-30,400003,20.3,57.2,0.0
2024-01-31,400003,18.8,58.9,0.0
2024-02-01,400003,18.4,46.5,0.0
2024-02-02,400003,18.1,46.3,0.0
2024-02-03,400003,19.4,45.5,0.0
2024-02-04,400003,23.2,44.1,0.0
2024-02-05,400003,18.4,43.2,0.0
2024-02-06,400003,24.9,41.1,0.0
2024-02-07,400003,25.2,47.0,0.0
2024-02-08,400003,27.8,45.7,0.0
2024-02-09,400003,20.4,58.4,0.0
2024-02-10,400003,20.0,52.3,0.0
2024-02-11,400003,21.1,50.3,0.0
2024-02-12,400003,24.0,43.4,0.0
2024-02-13,400003,27.6,46.6,0.0
2024-02-14,400003,24.2,54.1,0.0
2024-02-15,400003,20.6,46.3,0.0
2024-02-16,400003,25.3,51.5,0.0
2024-02-17,400003,24.1,54.3,0.0
2024-02-18,400003,19.9,41.6,0.0
2024-02-19,400003,21.5,40.2,0.0
2024-02-20,400003,19.1,45.8,0.0
2024-02-21,400003,22.1,57.8,0.0
2024-02-22,400003,23.6,44.4,0.0
2024-02-23,400003,19.1,52.3,0.0
2024-02-24,400003,23.7,56.9,0.0
2024-02-25,400003,27.7,46.8,0.0
2024-02-26,400003,22.6,52.8,0.0
2024-02-27,400003,25.0,46.3,0.0
2024-02-28,400003,24.5,43.9,0.0
2024-02-29,400003,24.5,40.5,0.0
2024-03-01,400003,37.7,56.7,0.0
2024-03-02,400003,31.4,52.8,0.0
2024-03-03,400003,29.3,63.2,0.0
2024-03-04,400003,37.2,51.0,0.0
2024-03-05,400003,30.6,58.8,0.0
2024-03-06,400003,32.4,65.3,0.0
2024-03-07,400003,28.6,54.9,0.0
2024-03-08,400003,34.4,50.7,0.0
2024-03-09,400003,34.6,64.9,0.0
2024-03-10,400003,31.4,52.7,0.0
2024-03-11,400003,28.1,61.2,0.0
2024-03-12,400003,34.5,51.7,0.0
2024-03-13,400003,36.3,59.7,0.0
2024-03-14,400003,31.3,57.9,0.0
2024-03-15,400003,35.9,67.4,0.0
2024-03-16,400003,35.2,55.1,0.0
2024-03-17,400003,33.7,66.7,0.0
2024-03-18,400003,31.1,53.3,0.0
2024-03-19,400003,32.7,67.0,0.0
2024-03-20,400003,37.2,51.3,0.0
2024-03-21,400003,31.8,58.6,0.0
2024-03-22,400003,36.9,60.3,0.0
2024-03-23,400003,36.7,54.9,0.0
2024-03-24,400003,31.3,63.8,0.0
2024-03-25,400003,37.6,57.5,0.0
2024-03-26,400003,36.1,56.8,0.0
2024-03-27,400003,32.4,62.5,0.0
2024-03-28,400003,37.4,53.3,0.0
2024-03-29,400003,36.5,52.1,0.0
2024-03-30,400003,35.9,58.5,0.0
2024-03-31,400003,30.7,60.1,0.0
2024-04-01,400003,31.2,69.2,0.0
2024-04-02,400003,34.8,64.5,0.0
2024-04-03,400003,34.5,60.7,0.0
2024-04-04,400003,31.9,68.0,0.0
2024-04-05,400003,30.8,61.8,0.0
2024-04-06,400003,35.0,64.4,0.0
2024-04-07,400003,31.8,50.0,0.0
2024-04-08,400003,31.5,52.0,0.0
2024-04-09,400003,28.4,53.8,0.0
2024-04-10,400003,37.0,56.4,0.0
2024-04-11,400003,28.9,58.4,0.0
2024-04-12,400003,36.8,52.5,0.0
2024-04-13,400003,35.6,51.7,0.0
2024-04-14,400003,29.7,67.6,0.0
2024-04-15,400003,37.7,63.7,0.0
2024-04-16,400003,31.4,55.3,0.0
2024-04-17,400003,35.9,51.4,0.0
2024-04-18,400003,36.9,50.6,0.0
2024-04-19,400003,28.1,59.3,0.0
2024-04-20,400003,31.5,59.1,0.0
2024-04-21,400003,30.3,53.6,0.0
2024-04-22,400003,35.5,54.0,0.0
2024-04-23,400003,36.9,56.6,0.0
2024-04-24,400003,28.4,50.3,0.0
2024-04-25,400003,35.7,60.4,0.0
2024-04-26,400003,34.9,66.3,0.0
2024-04-27,400003,31.7,62.9,0.0
2024-04-28,400003,37.6,62.8,0.0
2024-04-29,400003,33.7,65.9,0.0
2024-04-30,400003,34.4,70.0,0.0
2024-05-01,400003,28.1,55.1,0.0
2024-05-02,400003,35.9,61.2,0.0
2024-05-03,400003,32.2,68.2,0.0
2024-05-04,400003,33.6,58.0,0.0
2024-05-05,400003,32.9,59.7,0.0
2024-05-06,400003,33.9,59.2,0.0
2024-05-07,400003,31.6,67.3,0.0
2024-05-08,400003,37.5,68.0,0.0
2024-05-09,400003,36.0,61.3,0.0
2024-05-10,400003,32.7,58.2,0.0
2024-05-11,400003,28.9,56.1,0.0
2024-05-12,400003,29.7,53.2,0.0
2024-05-13,400003,36.3,65.1,0.0
2024-05-14,400003,37.4,64.1,0.0
2024-05-15,400003,32.4,63.6,0.0
2024-05-16,400003,28.7,51.2,0.0
2024-05-17,400003,37.7,68.3,0.0
2024-05-18,400003,34.2,52.4,0.0
2024-05-19,400003,37.7,54.7,0.0
2024-05-20,400003,30.3,55.2,0.0
2024-05-21,400003,35.8,59.7,0.0
2024-05-22,400003,34.5,60.5,0.0
2024-05-23,400003,34.9,51.9,0.0
2024-05-24,400003,33.0,60.2,0.0
2024-05-25,400003,28.6,54.5,0.0
2024-05-26,400003,37.3,55.9,0.0
2024-05-27,400003,37.8,58.6,0.0
2024-05-28,400003,28.3,60.6,0.0
2024-05-29,400003,31.7,54.6,0.0
2024-05-30,400003,31.2,61.2,0.0
2024-05-31,400003,29.8,65.8,0.0
2024-06-01,400003,24.3,85.3,16.6
2024-06-02,400003,26.6,72.9,3.8
2024-06-03,400003,25.6,90.7,28.9
2024-06-04,400003,25.4,81.2,18.6
2024-06-05,400003,26.1,90.4,9.1
2024-06-06,400003,29.8,80.3,2.2
2024-06-07,400003,24.5,81.7,5.0
2024-06-08,400003,26.8,82.7,12.2
2024-06-09,400003,24.6,80.8,17.2
2024-06-10,400003,24.9,83.7,0.2
2024-06-11,400003,26.0,84.4,12.8
2024-06-12,400003,27.1,77.2,3.1
2024-06-13,400003,28.7,84.0,19.1
2024-06-14,400003,25.5,77.4,4.9
2024-06-15,400003,29.0,80.0,24.3
2024-06-16,400003,27.9,89.2,1.4
2024-06-17,400003,29.7,81.4,6.3
2024-06-18,400003,27.5,91.9,5.0
2024-06-19,400003,24.2,75.7,56.9
2024-06-20,400003,28.9,89.8,36.5
2024-06-21,400003,28.6,82.1,26.6
2024-06-22,400003,24.4,94.0,16.3
2024-06-23,400003,29.8,71.5,6.0
2024-06-24,400003,24.5,70.1,54.7
2024-06-25,400003,26.7,93.0,1.2
2024-06-26,400003,28.9,91.0,6.2
2024-06-27,400003,25.0,77.0,10.6
2024-06-28,400003,27.9,73.2,23.9
2024-06-29,400003,24.0,89.5,2.2
2024-06-30,400003,24.2,73.5,15.1
2024-07-01,400003,27.3,83.5,18.1
2024-07-02,400003,29.4,75.0,14.3
2024-07-03,400003,29.8,90.7,3.4
2024-07-04,400003,27.4,92.3,0.9
2024-07-05,400003,26.4,80.3,10.9
2024-07-06,400003,29.9,93.1,0.8
2024-07-07,400003,26.2,84.3,10.3
2024-07-08,400003,24.3,76.6,19.7
2024-07-09,400003,28.3,90.6,11.1
2024-07-10,400003,26.9,73.9,4.7
2024-07-11,400003,25.4,88.7,28.6
2024-07-12,400003,25.2,70.0,19.1
2024-07-13,400003,26.0,71.6,39.5
2024-07-14,400003,28.8,80.4,30.2
2024-07-15,400003,24.8,94.7,22.3
2024-07-16,400003,26.1,87.7,2.0
2024-07-17,400003,29.8,90.6,28.1
2024-07-18,400003,24.8,71.4,4.8
2024-07-19,400003,25.1,92.6,25.2
2024-07-20,400003,28.3,84.4,7.2
2024-07-21,400003,28.6,78.6,57.7
2024-07-22,400003,29.1,92.1,4.0
2024-07-23,400003,25.8,88.9,26.9
2024-07-24,400003,28.7,74.3,32.3
2024-07-25,400003,26.5,71.4,53.1
2024-07-26,400003,24.6,93.3,21.5
2024-07-27,400003,25.0,89.5,2.2
2024-07-28,400003,25.0,85.2,34.7
2024-07-29,400003,25.4,86.8,10.0
2024-07-30,400003,26.7,88.2,3.9
2024-07-31,400003,25.6,88.9,9.9
2024-08-01,400003,27.4,79.1,15.4
2024-08-02,400003,27.1,72.6,17.4
2024-08-03,400003,26.6,80.6,10.2
2024-08-04,400003,24.8,70.6,25.7
2024-08-05,400003,27.1,90.3,45.9
2024-08-06,400003,27.7,72.7,10.4
2024-08-07,400003,29.2,78.2,6.7
2024-08-08,400003,24.7,94.1,21.5
2024-08-09,400003,25.4,94.2,10.0
2024-08-10,400003,26.3,90.7,0.1
2024-08-11,400003,28.5,85.8,15.8
2024-08-12,400003,28.5,71.4,4.2
2024-08-13,400003,24.9,94.0,48.4
2024-08-14,400003,28.9,79.1,7.0
2024-08-15,400003,29.9,87.6,1.9
2024-08-16,400003,25.7,89.0,37.8
2024-08-17,400003,25.7,71.6,17.1
2024-08-18,400003,28.2,80.9,4.2
2024-08-19,400003,24.9,79.1,3.1
2024-08-20,400003,25.5,90.1,26.4
2024-08-21,400003,29.4,90.5,4.8
2024-08-22,400003,24.4,73.4,7.3
2024-08-23,400003,27.2,79.8,22.5
2024-08-24,400003,26.4,85.9,10.3
2024-08-25,400003,28.0,76.0,7.1
2024-08-26,400003,29.0,84.9,5.1
2024-08-27,400003,29.2,91.3,7.2
2024-08-28,400003,28.0,86.7,9.6
2024-08-29,400003,26.6,80.5,13.6
2024-08-30,400003,26.9,77.9,9.1
2024-08-31,400003,25.4,84.3,14.5
2024-09-01,400003,29.0,81.3,25.2
2024-09-02,400003,24.1,77.8,8.8
2024-09-03,400003,28.7,91.0,11.8
2024-09-04,400003,29.4,73.6,17.3
2024-09-05,400003,25.5,71.5,34.3
2024-09-06,400003,25.8,94.0,32.7
2024-09-07,400003,26.5,83.1,13.5
2024-09-08,400003,29.2,79.9,13.5
